Unnamed: 0,id,tweet_id,username,followers_count,user_verified,text,created_at,like_count,retweet_count,reply_count,location,lang,generation,ass_hashtags,keyword_exists,prep_text,created_at.1,year,month,day,week,time,hour,minute,vader_polarity,bert_polarity
465,11324,1425318393230643202,glasses__girl,31675,False,"Here's a reminder of the many reasons we are voting the PF out of power tomorrow. 

#lunguout
#ZambiaDecides2021 
#ZambiaVotes https://t.co/BoKr3jEFkQ",2021-08-11 06:49:20+02,482,182,18,"Kitwe, Kitwe District, Copperbelt Province, 1001, Zambia",en,1,#lunguout #zambiadecides2021 #zambiavotes,True,reminder many reason voting pf power tomorrow,2021-08-11,2021,8,11,32,06:49:20,6,49,Neutral,Neutral
466,11326,1425317052949073921,iam_tahlz,3659,False,We’re voting tomorrow!!! 🗳  #ZambiaDecides2021  #YouthVote2021,2021-08-11 06:44:01+02,0,0,0,Zambia,en,1,#zambiadecides2021 #youthvote2021,True,voting tomorrow,2021-08-11,2021,8,11,32,06:44:01,6,44,Neutral,Neutral
467,11327,1425316387615035393,fchinyama1,881,False,"My kit for tomorow : charged phone,power bank,camp chair, water bottle and forgetting  the essentials ofcourse nrc and voters card #ZambiaDecides2021",2021-08-11 06:41:22+02,3,0,0,"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38093, Italia",en,1,#zambiadecides2021,True,kit tomorow charged phone power bank camp chair water bottle forgetting essential ofcourse nrc voter card,2021-08-11,2021,8,11,32,06:41:22,6,41,Neutral,Neutral
468,11328,1425315822629756930,ThabieLillu,4270,False,"Drumroll please 🙌🙌
It is time!!
#YouthVote2021 
#ZambiaDecides2021 https://t.co/Gkp8WkEmQt",2021-08-11 06:39:07+02,17,7,1,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#youthvote2021 #zambiadecides2021,True,drumroll please time,2021-08-11,2021,8,11,32,06:39:07,6,39,Neutral,Positive
469,11329,1425314715790630912,Iamwezzym,13205,False,"Good morning...
I dreamed about tomorrow, it's all good...
Have a productive day.
Those who are traveling, travel safely until you reach your various destinations and do the needful tomorrow.
#goodmorning
#ZambiaDecides2021
#YouthVote2021",2021-08-11 06:34:43+02,5,3,1,"Kitee, Keski-Karjalan seutukunta, Pohjois-Karjala, Itä-Suomen aluehallintovirasto, Manner-Suomi, Suomi / Finland",en,1,#goodmorning #zambiadecides2021 #youthvote2021,True,good morning dreamed tomorrow good productive day traveling travel safely reach various destination needful tomorrow,2021-08-11,2021,8,11,32,06:34:43,6,34,Positive,Positive
470,11330,1425314323967184897,sparkling_tash5,16788,False,First time voters who else is feeling like they have a first date with their long term crush tomorrow and its making them both excited and nervous ? #ZambiaDecides2021,2021-08-11 06:33:10+02,47,6,0,,en,1,#zambiadecides2021,True,first time voter else feeling like first date long term crush tomorrow making excited nervous,2021-08-11,2021,8,11,32,06:33:10,6,33,Neutral,Neutral
471,11331,1425313525526790144,telesurenglish,118267,False,"#ZambiaDecides2021 The Zambian leader met the team led by former Sierra Leone President Ernest Bai Koroma at State House where they held talks
https://t.co/l2Ha9cNLm4",2021-08-11 06:30:00+02,2,3,0,"Quito, Pichincha, 170130, Ecuador",en,1,#zambiadecides2021,True,zambian leader met team led former sierra leone president ernest bai koroma state house held talk,2021-08-11,2021,8,11,32,06:30:00,6,30,Neutral,Neutral
472,11333,1425311650954031107,TomHeather4,1391,False,"Even if I find that there is no HH on the ballot paper. I will draw him and vote for him. 
@HHichilema
#YouthVote2021 
#ZambiaDecides2021 
#UPND",2021-08-11 06:22:33+02,7,1,0,"Mazabuka River, Mazabuka District, Southern Province, Zambia",en,1,#youthvote2021 #zambiadecides2021 #upnd,True,even find hh ballot paper draw vote,2021-08-11,2021,8,11,32,06:22:33,6,22,Neutral,Neutral
473,11334,1425311636416573448,SMstunner,717,False,"Live like there's no tomorrow, vote like there's. #ZambiaDecides2021",2021-08-11 06:22:29+02,0,0,0,"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38093, Italia",en,1,#zambiadecides2021,True,live like tomorrow vote like,2021-08-11,2021,8,11,32,06:22:29,6,22,Neutral,Neutral
474,11335,1425308217253507072,OlDenzel,1807,False,"In two days from today, Zambians will be rigged of their ‘right to choice’ and this sickens me most. Peace is all we need. #ZambiaDecides2021",2021-08-11 06:08:54+02,0,0,0,"Beulah Land, Lycoming County, Pennsylvania, 17727, United States",en,1,#zambiadecides2021,True,two day today zambian rigged right choice sickens peace need,2021-08-11,2021,8,11,32,06:08:54,6,8,Neutral,Negative
475,11336,1425303739477397508,MwendalubiH,1918,False,Elections results #Zambia  night friday the 13th as @PF_Zambia vs KARMA . You treat people with brutality and expect love &amp; compassion . Welcome to the unemployable #ZambiaDecides2021 #ZambiaVotes #Zambia https://t.co/4tuVv08CZ8,2021-08-11 05:51:07+02,14,3,2,Zambia,en,1,#zambia #zambiadecides2021 #zambiavotes #zambia,True,election result night friday 13th v karma treat people brutality expect love compassion welcome unemployable,2021-08-11,2021,8,11,32,05:51:07,5,51,Positive,Neutral
476,11337,1425302240315719682,MwendalubiH,1918,False,@DiggersOfNews @PF_Zambia hope KARMA won't be dish served cold . With @UpndYouths @upnd #ZambiaDecides2021 #Zambia #ZambiaVotes https://t.co/S3aLjC39SJ,2021-08-11 05:45:09+02,0,0,0,Zambia,en,1,#zambiadecides2021 #zambia #zambiavotes,True,hope karma dish served cold,2021-08-11,2021,8,11,32,05:45:09,5,45,Neutral,Neutral
477,11338,1425286772460752898,leoMoono,6911,False,"04:42am. awake fully, practicing for tomorrow #ZambiaDecides2021",2021-08-11 04:43:41+02,3,0,1,Zambia,en,1,#zambiadecides2021,True,0442am awake fully practicing tomorrow,2021-08-11,2021,8,11,32,04:43:41,4,43,Neutral,Neutral
478,11339,1425285862900879363,mpelembe,1660,False,"sleep postponed, the hack is real #ZambiaDecides2021",2021-08-11 04:40:04+02,0,0,0,"London, Greater London, England, United Kingdom",en,1,#zambiadecides2021,True,sleep postponed hack real,2021-08-11,2021,8,11,32,04:40:04,4,40,Neutral,Negative
479,11340,1425285080797388805,Zengani01,1144,False,"I woke up just to remind you that...
#ZambiaDecides2021 https://t.co/6QSgSZdS0M",2021-08-11 04:36:58+02,0,0,0,,en,1,#zambiadecides2021,True,woke remind,2021-08-11,2021,8,11,32,04:36:58,4,36,Neutral,Neutral
480,11341,1425279304817156100,JustinLarkinSc1,10135,False,"[ Paid For Political Advert ] 😂 MR. HAKAINDE HICHILEMA FOR THE UNITED PARTY FOR NATIONAL DEVELOPMENT. 

#HH #ZambiaDecides2021
#YouthVote2021 https://t.co/QQjQd5kNu2",2021-08-11 04:14:01+02,59,5,1,"江苏省, 中国",en,1,#hh #zambiadecides2021 #youthvote2021,True,paid political advert mr hakainde hichilema united party national development,2021-08-11,2021,8,11,32,04:14:01,4,14,Positive,Neutral
481,11343,1425263687682740239,mpelembe,1660,False,vote wisely https://t.co/TYgbtbOW0F #ZambiaDecides2021,2021-08-11 03:11:57+02,0,0,0,"London, Greater London, England, United Kingdom",en,1,#zambiadecides2021,True,vote wisely,2021-08-11,2021,8,11,32,03:11:57,3,11,Neutral,Neutral
482,11344,1425261182596927494,mpelembe,1660,False,We are covering the elections https://t.co/D5bdMi3r7a #peace be still #ZambiaDecides2021,2021-08-11 03:02:00+02,0,0,0,"London, Greater London, England, United Kingdom",en,1,#peace #zambiadecides2021,True,covering election still,2021-08-11,2021,8,11,32,03:02:00,3,2,Positive,Neutral
483,11345,1425253924483702792,Fund3aizer,362,False,#ZambiaDecides2021 21 hours remaining.. let’s keep it clean boys https://t.co/zrLaArFDL2,2021-08-11 02:33:10+02,0,0,0,"广东省, 中国",en,1,#zambiadecides2021,True,21 hour remaining let keep clean boy,2021-08-11,2021,8,11,32,02:33:10,2,33,Neutral,Positive
484,11346,1425247806118371341,RamesesVII,642,False,@elonmusk makes copper the new oil and suddenly they care about our democracy? Mxxch we know what this is really about we know what they want #resources #ZambiaDecides2021 https://t.co/sKudeE7BMA https://t.co/FzbQFn7cKl,2021-08-11 02:08:51+02,0,0,0,,en,1,#resources #zambiadecides2021,True,make copper new oil suddenly care democracy mxxch know really know,2021-08-11,2021,8,11,32,02:08:51,2,8,Positive,Negative
485,11348,1425233302001233923,Chilubosi,1536,False,"Tomorrow is 12 Aug’ and I’m voting to register my disappointment!
#ZambiaDecides2021",2021-08-11 01:11:13+02,1,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#zambiadecides2021,True,tomorrow 12 aug voting register disappointment,2021-08-11,2021,8,11,32,01:11:13,1,11,Negative,Negative
486,11350,1425230339379707909,adsikopo,1040,False,"Zambia's Election Build Up - Lungu's Quick Profile And Prospects! https://t.co/PpRj6pNSIm via @YouTube 

@EdgarCLungu 
@HHichilema 

#ZambiaDecides2021 
#ZambiaDecides 
#ZambiaVotes",2021-08-11 00:59:27+02,0,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#zambiadecides2021 #zambiadecides #zambiavotes,True,zambia election build lungu quick profile prospect via,2021-08-11,2021,8,11,32,00:59:27,0,59,Neutral,Neutral
487,11351,1425227715188334592,tomozeus,5833,False,.@SenateForeign Ranking Member @SenatorRisch amplifies the recent message from CDA David Young of @usembassyzambia regarding the importance of Thursday’s polls in #Zambia and the important role all stakeholders play in ensuring a peaceful and credible vote. #ZambiaDecides2021 https://t.co/gmRLfZwmBx,2021-08-11 00:49:01+02,14,7,0,"Roaming, Gorham, Cumberland County, Maine, 04038, United States",en,1,#zambia #zambiadecides2021,True,ranking member amplifies recent message cda david young regarding importance thursday poll important role stakeholder play ensuring peaceful credible vote,2021-08-11,2021,8,11,32,00:49:01,0,49,Positive,Neutral
488,11355,1425210391798456323,kayla_yombwe,5352,False,We remember #ZambiaDecides2021 https://t.co/XLHIKa8ldk,2021-08-10 23:40:11+02,12,6,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#zambiadecides2021,True,remember,2021-08-10,2021,8,10,32,23:40:11,23,40,Neutral,Neutral
489,11356,1425209996292366343,MashekeMalimba,1395,False,"Please keep engaging with us, we are @TheVillageZM on every social media platform #thevillagezm #ZambiaDecides2021",2021-08-10 23:38:36+02,16,4,0,"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark",en,1,#thevillagezm #zambiadecides2021,True,please keep engaging u every social medium platform,2021-08-10,2021,8,10,32,23:38:36,23,38,Positive,Positive
490,11357,1425206143740260353,mining4zambia,3513,False,"What needs to happen during the crucial first 100 days of a new administration to ensure that Zambia chooses the road to economic recovery? Economist Oliver Saasa offers advice. 
#ZambiaDecides2021 
https://t.co/w5jQR8tbMR
@2021Zambian @Copperbelt_CKM @MiningReview @DiggersOfNews",2021-08-10 23:23:18+02,2,3,0,Zambia,en,1,#zambiadecides2021,True,need happen crucial first 100 day new administration ensure zambia chooses road economic recovery economist oliver saasa offer advice,2021-08-10,2021,8,10,32,23:23:18,23,23,Neutral,Neutral
491,11358,1425205691703234561,PatrickMwanza02,1653,False,"My voting pattern is not a secret
President: ×
Member of parliament: ×
Mayor: ×
Councilor: ?
#ZambiaDecides2021",2021-08-10 23:21:30+02,4,2,0,"Livingstone, Livingstone District, Southern Province, Zambia",en,1,#zambiadecides2021,True,voting pattern secret president x member parliament x mayor x councilor,2021-08-10,2021,8,10,32,23:21:30,23,21,Neutral,Neutral
492,11359,1425204701717479430,StokelyMatwi,122,False,Wisdom from a man who’s the best most recent leader in real economic growth &amp; industrialization of a poor country into the 1st world. #ZambiaDecides2021 https://t.co/dvNx74uqj8,2021-08-10 23:17:34+02,2,0,0,"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38093, Italia",en,1,#zambiadecides2021,True,wisdom man best recent leader real economic growth industrialization poor country 1st world,2021-08-10,2021,8,10,32,23:17:34,23,17,Positive,Positive
493,11360,1425198963901227011,PatrickMwanza02,1653,False,"Bally will fix it, let's vote wisely #ZambiaDecides2021 https://t.co/iPJUGnG6iA",2021-08-10 22:54:46+02,0,0,0,"Livingstone, Livingstone District, Southern Province, Zambia",en,1,#zambiadecides2021,True,bally fix let vote wisely,2021-08-10,2021,8,10,32,22:54:46,22,54,Neutral,Neutral
494,11361,1425197629982580741,mpelembe,1660,False,We share what we learn so we can all grow #ZambiaDecides2021 https://t.co/D5bdMi3r7a #ZambiaDecides2021 @ictjournalist,2021-08-10 22:49:28+02,1,0,0,"London, Greater London, England, United Kingdom",en,1,#zambiadecides2021 #zambiadecides2021,True,share learn grow,2021-08-10,2021,8,10,32,22:49:28,22,49,Neutral,Positive
495,11363,1425196651845722116,Clarence_2009,515,False,"Moderation is below par today
Guests going longer with their answers and undisturbed by interjections.

Are lines drawn and sides chosen by the moderators?
Objectivity in danger of being lost
#ZambiaDecides2021",2021-08-10 22:45:35+02,0,0,0,,en,1,#zambiadecides2021,True,moderation par today guest going longer answer undisturbed interjection line drawn side chosen moderator objectivity danger lost,2021-08-10,2021,8,10,32,22:45:35,22,45,Negative,Negative
496,11365,1425188976479064066,2021Zambian,2714,False,"For those who say that the US is interfering in our sovereignty by commenting on elections, PF is interfering in our sovereignty because our sovereignty lies in our constitution and not in a political party or an individual.
#ZambiaDecides2021",2021-08-10 22:15:05+02,13,4,1,"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38093, Italia",en,1,#zambiadecides2021,True,u interfering sovereignty commenting election pf interfering sovereignty sovereignty lie constitution political party individual,2021-08-10,2021,8,10,32,22:15:05,22,15,Neutral,Negative
497,11366,1425182612209946625,yomioyelami,391,False,"@mrzain4u On the note of loyalty, we draw the curtains tonight on #Reminisense the #TweetChat series

#ZambiaDecides on Thursday 12th August.
We will be watching to see how Zambians vote it in the first presidential election after pan-Africanist, Kenneth Kaunda's demise
#ZambiaDecides2021",2021-08-10 21:49:48+02,0,0,1,"Lagos, Lagos Island, Lagos, 100242, Nigeria",en,1,#reminisense #tweetchat #zambiadecides #zambiadecides2021,True,note loyalty draw curtain tonight series thursday 12th august watching see zambian vote first presidential election panafricanist kenneth kaunda demise,2021-08-10,2021,8,10,32,21:49:48,21,49,Positive,Neutral
498,11367,1425171256538710017,bennyMalama,25937,False,"DON'T BE LEFT KU WIRE KA VOTE 

@CCMG_Zambia 
@caritaszambia 
#zambiadecides2021 
#kavote https://t.co/h2UCO1XJJ5",2021-08-10 21:04:40+02,36,8,1,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#zambiadecides2021 #kavote,True,left ku wire ka vote,2021-08-10,2021,8,10,32,21:04:40,21,4,Neutral,Neutral
499,11368,1425168416218959874,ndielections,2028,False,.@NDI's partner in #Zambia is observing the general elections this week! Follow @CCMG_Zambia for updates #ZambiaDecides2021 https://t.co/11k57syB9O,2021-08-10 20:53:23+02,3,3,1,"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38093, Italia",en,1,#zambia #zambiadecides2021,True,partner observing general election week follow update,2021-08-10,2021,8,10,32,20:53:23,20,53,Neutral,Neutral
500,11369,1425164797784444930,africamumbai1,590,False,"Fun fact: Cloth with campaign slogans of opposing Zambian presidential candidates Hakainde Hichilema and Edgar Lungu were both produced in the same factory in the Indian town of Jetpur for the 2016 elections. Photo by @salazarjohann1 @renumodi2003 
#ZambiaDecides2021 https://t.co/Ngwrfq2pMe",2021-08-10 20:39:00+02,11,4,1,"Mumbai, Mumbai Metropolitan Region, Mumbai Suburban, Maharashtra, India",en,1,#zambiadecides2021,True,fun fact cloth campaign slogan opposing zambian presidential candidate hakainde hichilema edgar lungu produced factory indian town jetpur 2016 election photo,2021-08-10,2021,8,10,32,20:39:00,20,39,Positive,Neutral
501,11370,1425159418757455874,DailyTimesZim,2775,False,"WATCH: Zambians head to the polls on Thursday to choose their next president. Here's what you need to know. #ZambiaDecides2021🇿🇲 

https://t.co/mepb42KNgl",2021-08-10 20:17:38+02,2,0,0,"Harare, Harare Province, Zimbabwe",en,1,#zambiadecides2021,True,watch zambian head poll thursday choose next president need know,2021-08-10,2021,8,10,32,20:17:38,20,17,Neutral,Neutral
502,11371,1425158590248140801,DailyTimesZim,2775,False,"#ZambiaDecides2021: Zambia's Electoral Commission says everything is set to ensure that Thursday's presidential poll will be free, transparent and fair.",2021-08-10 20:14:20+02,2,0,1,"Harare, Harare Province, Zimbabwe",en,1,#zambiadecides2021,True,zambia electoral commission everything set ensure thursday presidential poll free transparent fair,2021-08-10,2021,8,10,32,20:14:20,20,14,Positive,Neutral
503,11372,1425157622139965440,Patlups,1356,False,"This country was divided between January 2015 and August 2016. The division showed in 2016 poll results. Your guess is as good as mine what happened in that 20 months.

#ZedTwitter #Zambia #PaZed #12August #ZambiaVotes #ZambiaDecides2021 #YouthVote2021 https://t.co/MwCwPZgmRK",2021-08-10 20:10:29+02,1,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#zedtwitter #zambia #pazed #12august #zambiavotes #zambiadecides2021 #youthvote2021,True,country wa divided january 2015 august 2016 division showed 2016 poll result guess good mine happened 20 month,2021-08-10,2021,8,10,32,20:10:29,20,10,Neutral,Neutral
